simulation,selected_columns
104,"42,41,12,4,2,5,28,29"
105,"35,49,8,37,0,30,27,44"
106,"36,23,8,48,19,9,40,28"
107,"25,12,27,36,48,22,35,10"
108,"41,28,29,39,25,42,35,46"
109,"29,43,25,16,39,34,12,13"
110,"49,18,11,48,43,27,38,21"
111,"14,37,32,3,33,40,1,30"
112,"31,49,17,30,7,25,42,46"
113,"17,26,28,30,23,33,0,21"
114,"29,17,7,45,5,14,35,24"
115,"44,45,2,49,46,33,40,34"
116,"0,14,42,48,4,39,23,47"
117,"23,31,21,18,46,37,6,17"
118,"32,46,36,12,6,23,48,26"
119,"18,33,40,6,27,8,31,22"
120,"33,26,43,5,42,48,2,31"
121,"31,30,48,43,11,5,41,20"
122,"31,46,23,37,27,47,8,4"
123,"24,36,15,21,14,16,17,42"
124,"49,35,39,28,47,9,17,29"
125,"38,7,1,14,2,10,26,20"
126,"40,31,35,38,10,13,30,21"
127,"2,10,22,5,11,35,19,34"
128,"41,33,49,34,29,30,0,48"
129,"31,48,24,49,0,4,32,18"
130,"48,20,7,14,33,34,9,17"
131,"17,2,8,33,19,26,22,12"
132,"12,45,32,10,9,27,22,24"
133,"25,14,40,8,42,18,31,11"
134,"27,10,40,20,8,34,3,47"
135,"11,22,8,5,7,38,24,9"
136,"26,49,11,40,7,6,8,28"
137,"4,2,30,20,37,49,6,0"
138,"15,11,32,10,25,49,21,30"
139,"22,4,2,28,8,34,20,10"
140,"23,16,15,31,13,30,26,19"
141,"3,1,16,11,18,0,49,38"
142,"2,21,8,49,30,45,3,24"
143,"25,34,36,31,44,45,43,19"
144,"26,7,21,27,25,31,32,16"
145,"28,30,0,42,29,10,13,36"
146,"22,19,16,23,9,33,25,49"
147,"44,24,33,47,30,19,27,37"
148,"13,34,14,47,43,49,40,12"
149,"19,47,16,27,44,13,41,46"
150,"35,47,9,44,36,29,2,7"
151,"39,33,4,27,26,6,30,1"
152,"16,29,7,28,25,18,24,22"
153,"18,11,34,21,22,30,36,33"
154,"34,20,40,1,18,45,38,21"
155,"30,38,35,37,26,9,42,20"
156,"12,17,49,9,0,48,11,46"
157,"18,23,45,34,3,17,25,41"
158,"38,43,7,26,12,11,30,37"
159,"14,25,22,0,38,23,29,48"
160,"23,10,17,9,44,7,42,22"
161,"40,49,1,12,35,34,38,23"
162,"36,44,0,49,33,21,26,2"
163,"40,13,4,46,1,31,11,21"
164,"9,49,13,20,12,24,2,31"
165,"18,15,39,2,34,11,48,10"
166,"36,47,41,18,13,20,39,42"
167,"30,14,27,28,34,22,36,0"
168,"11,37,29,39,23,32,31,45"
169,"5,39,22,40,7,46,0,15"
170,"28,8,16,6,19,7,49,3"
171,"30,33,42,0,35,4,39,37"
172,"32,48,5,30,15,8,19,27"
173,"13,47,1,5,4,0,3,25"
174,"30,12,37,1,24,32,11,43"
175,"27,36,48,15,11,2,23,12"
176,"25,1,17,46,31,32,14,36"
177,"7,37,13,17,32,18,12,29"
178,"3,9,0,40,12,30,34,17"
179,"13,9,20,36,3,1,14,5"
180,"46,8,7,5,9,19,17,41"
181,"32,23,0,7,42,11,25,6"
182,"14,45,2,28,38,20,7,29"
183,"36,9,0,28,11,48,21,37"
184,"45,21,43,40,0,41,26,1"
185,"45,17,25,41,37,32,0,2"
186,"17,23,44,7,38,15,6,42"
187,"42,13,45,37,7,43,0,14"
188,"48,24,32,29,6,42,22,17"
189,"48,27,9,49,25,45,31,33"
190,"8,5,34,7,9,4,19,14"
191,"39,49,10,0,4,13,31,33"
192,"23,38,33,31,3,8,16,37"
193,"22,36,44,47,10,3,16,28"
194,"16,21,27,0,25,39,42,7"
195,"31,32,30,45,12,13,14,44"
196,"28,33,42,14,24,17,43,12"
197,"24,26,25,27,39,22,10,21"
198,"6,29,9,27,21,47,46,19"
199,"33,47,4,10,48,29,3,7"
