simulation,selected_columns
113,"48,19,2,1,4,34"
114,"28,20,35,9,4,41"
115,"12,19,6,33,1,47"
116,"26,25,40,39,17,34"
117,"14,30,37,4,41,13"
118,"1,23,25,22,41,9"
119,"36,26,35,44,48,46"
120,"22,38,30,9,40,42"
121,"30,3,41,16,1,29"
122,"22,23,16,2,18,47"
123,"12,38,45,11,19,41"
124,"37,4,21,44,9,29"
125,"22,29,3,14,8,44"
126,"7,44,38,17,25,16"
127,"30,21,11,25,47,26"
128,"26,19,35,40,23,31"
129,"28,4,1,13,42,10"
130,"34,37,43,49,32,30"
131,"30,37,47,1,42,26"
132,"29,48,22,17,37,8"
133,"47,48,24,0,34,26"
134,"22,31,40,48,28,26"
135,"4,49,1,2,12,31"
136,"43,17,31,40,28,22"
137,"4,36,15,19,38,25"
138,"0,16,41,37,34,19"
139,"39,42,40,25,9,7"
140,"38,1,20,35,42,30"
141,"26,8,19,10,16,30"
142,"21,41,11,16,25,24"
143,"32,22,34,40,6,11"
144,"16,41,26,5,27,17"
145,"29,26,17,49,20,24"
146,"48,1,8,49,7,32"
147,"26,6,19,33,27,25"
148,"28,40,36,1,27,12"
149,"12,40,43,14,45,20"
150,"26,36,7,3,1,42"
151,"20,19,12,32,11,48"
152,"47,21,41,40,39,37"
153,"3,19,40,43,5,11"
154,"33,47,38,48,24,45"
155,"4,46,31,38,30,35"
156,"28,24,13,33,0,34"
157,"45,20,16,0,13,3"
158,"18,6,32,40,20,13"
159,"21,25,28,0,41,3"
160,"42,36,32,23,33,18"
161,"41,15,31,16,43,27"
162,"16,35,24,46,26,33"
163,"41,38,22,13,17,23"
164,"27,10,43,11,36,9"
165,"12,21,20,5,9,7"
166,"30,19,8,31,38,6"
167,"45,35,41,9,23,38"
168,"20,13,21,10,23,44"
169,"0,17,31,43,13,3"
170,"17,19,24,5,2,12"
171,"21,31,17,7,6,24"
172,"38,9,26,1,39,25"
173,"5,14,16,29,41,45"
174,"18,40,21,41,1,12"
175,"40,24,5,31,26,10"
176,"33,30,46,35,11,1"
177,"15,26,47,38,30,16"
178,"18,45,21,34,1,0"
179,"23,44,5,3,24,6"
180,"45,4,41,49,22,47"
181,"44,18,15,39,37,23"
182,"23,22,33,12,37,40"
183,"21,37,12,30,44,41"
184,"35,2,48,26,9,17"
185,"45,49,5,43,35,46"
186,"10,19,22,29,49,15"
187,"47,7,38,39,31,26"
188,"4,5,0,14,19,6"
189,"6,15,17,31,32,46"
190,"41,6,11,25,8,23"
191,"3,38,44,37,21,34"
192,"48,49,43,46,19,20"
193,"44,9,22,48,40,0"
194,"28,8,13,11,41,10"
195,"1,20,10,11,46,15"
196,"23,4,31,41,6,13"
197,"41,14,24,36,31,20"
198,"2,18,8,46,0,49"
199,"12,24,14,26,1,29"
