simulation,selected_columns
181,"84,95,36,109,192,102,196,216,44,55,114,81"
182,"155,214,231,10,118,159,220,184,235,105,195,16"
183,"19,240,60,122,50,43,1,78,142,146,194,18"
184,"225,208,207,210,104,191,119,216,109,217,21,213"
185,"219,179,183,122,92,130,243,237,141,76,189,40"
186,"63,179,88,144,29,221,173,176,62,171,93,79"
187,"101,0,118,203,163,205,28,183,167,196,199,171"
188,"155,173,84,11,98,80,128,140,235,96,103,31"
189,"171,64,211,45,47,150,0,24,208,17,14,124"
190,"244,128,112,103,14,197,113,40,187,221,10,167"
191,"127,172,214,238,72,209,134,177,162,188,219,80"
192,"54,12,121,205,226,9,25,232,238,57,143,21"
193,"182,244,89,59,98,48,94,230,223,32,103,171"
194,"81,225,157,62,103,155,35,94,75,95,162,20"
195,"29,137,136,57,122,71,241,6,96,140,216,35"
196,"136,51,200,71,10,193,69,226,121,94,150,70"
197,"19,11,141,231,30,88,65,33,241,201,64,133"
198,"51,249,17,142,137,35,44,189,185,236,45,209"
199,"179,56,1,149,17,16,120,75,32,87,128,237"
