simulation,selected_columns
78,"1,13,21,37,6,47"
79,"12,20,31,35,27,48"
80,"42,19,48,7,12,22"
81,"29,35,46,7,34,36"
82,"43,8,0,6,47,35"
83,"17,15,13,44,27,42"
84,"20,42,27,14,46,35"
85,"48,26,36,21,18,46"
86,"34,17,38,16,13,32"
87,"1,17,3,5,13,21"
88,"47,4,36,39,42,18"
89,"11,18,6,34,32,23"
90,"35,19,5,8,20,11"
91,"22,46,1,38,24,30"
92,"18,49,1,24,33,41"
93,"13,2,8,46,16,0"
94,"27,49,41,13,25,29"
95,"33,26,0,3,15,20"
96,"34,30,3,33,25,8"
97,"0,18,33,25,14,45"
98,"18,34,0,7,40,49"
99,"6,30,26,34,8,27"
100,"44,9,48,17,16,5"
101,"13,11,33,34,45,31"
102,"42,26,10,18,47,11"
103,"22,23,48,27,46,7"
104,"30,31,45,23,21,40"
105,"42,31,8,3,10,44"
106,"8,37,3,18,24,2"
107,"16,18,44,3,37,6"
108,"30,12,46,2,32,33"
109,"49,10,20,48,45,1"
110,"46,40,26,30,10,9"
111,"7,22,8,30,6,28"
112,"44,33,37,23,28,17"
113,"2,30,23,6,5,47"
114,"12,17,0,38,33,3"
115,"2,41,49,48,20,16"
116,"40,45,44,12,30,37"
117,"1,46,10,11,26,47"
118,"0,38,22,27,3,41"
119,"25,35,20,18,40,43"
120,"41,8,34,42,46,9"
121,"3,36,19,1,34,6"
122,"47,17,31,37,33,42"
123,"2,6,13,24,17,19"
124,"1,13,4,35,42,43"
125,"41,19,3,43,21,39"
126,"23,13,27,30,7,43"
127,"38,23,13,2,42,8"
128,"2,36,1,0,15,11"
129,"26,25,16,44,30,18"
130,"4,7,3,42,45,48"
131,"27,46,14,3,28,11"
132,"0,8,31,33,37,3"
133,"32,4,35,30,37,12"
134,"26,16,21,48,6,14"
135,"35,29,4,15,19,0"
136,"32,49,11,31,3,46"
137,"44,41,21,13,38,18"
138,"18,2,48,43,12,8"
139,"41,43,0,48,29,44"
140,"17,0,13,25,35,21"
141,"18,10,11,17,31,3"
142,"46,47,12,29,33,6"
143,"31,4,27,38,39,20"
144,"4,23,2,33,0,40"
145,"20,3,21,30,35,24"
146,"24,25,8,42,19,14"
147,"24,29,11,43,9,49"
148,"37,27,35,40,14,30"
149,"23,27,14,2,28,36"
150,"44,42,20,25,41,3"
151,"0,28,35,44,26,12"
152,"24,23,18,43,46,4"
153,"38,46,5,16,10,7"
154,"4,34,21,14,40,3"
155,"9,39,44,22,27,36"
156,"33,44,4,15,21,11"
157,"42,30,18,39,38,15"
158,"22,1,32,0,49,41"
159,"12,2,13,10,16,33"
160,"19,24,2,30,36,23"
161,"44,31,2,8,1,45"
162,"33,39,21,2,3,44"
163,"25,37,49,5,15,27"
164,"2,42,11,1,47,43"
165,"25,43,26,40,20,10"
166,"14,34,7,1,15,13"
167,"11,31,4,7,0,2"
168,"45,28,19,0,5,1"
169,"0,22,27,6,49,17"
170,"33,18,11,2,4,43"
171,"36,18,46,8,20,34"
172,"18,19,43,2,41,0"
173,"23,33,2,49,30,35"
174,"37,42,26,27,32,8"
175,"9,8,27,17,21,37"
176,"32,14,22,41,43,17"
177,"1,22,20,2,40,48"
178,"5,18,24,9,11,2"
179,"25,22,28,48,29,20"
180,"27,15,30,43,3,38"
181,"17,14,0,33,31,5"
182,"39,28,12,10,46,27"
183,"35,28,39,5,11,48"
184,"15,28,36,18,25,35"
185,"12,47,40,3,27,32"
186,"17,13,3,43,4,47"
187,"25,6,35,45,14,46"
188,"26,20,28,32,46,33"
189,"5,49,0,21,34,20"
190,"20,7,32,23,22,41"
191,"0,46,31,42,7,44"
192,"44,23,18,17,49,32"
193,"32,45,26,43,2,6"
194,"49,35,21,22,11,8"
195,"16,43,3,47,45,29"
196,"10,33,31,21,0,46"
197,"15,28,42,25,5,13"
198,"45,3,27,41,34,11"
199,"49,28,20,37,30,3"
