simulation,selected_columns
44,"20,8,26,49,29,41,10,48,16,27,43,39,37,5,40,47,35,24"
45,"5,32,16,18,3,8,19,41,28,24,10,40,15,1,25,9,0,12"
46,"18,46,27,2,4,12,25,19,14,10,43,20,48,36,0,40,35,44"
47,"6,26,30,2,15,44,42,14,16,20,21,13,33,49,3,46,1,35"
48,"1,35,19,18,9,27,48,26,34,30,45,22,32,11,31,29,38,10"
49,"15,35,49,2,31,10,34,42,17,4,23,6,40,16,7,29,30,44"
50,"41,2,19,47,8,7,28,32,0,24,17,15,13,22,21,10,23,20"
51,"21,10,15,38,16,12,47,8,28,41,43,18,42,22,20,4,29,39"
52,"24,26,28,10,7,43,11,38,23,42,0,32,31,39,36,1,16,8"
53,"0,25,17,20,9,23,48,3,6,19,30,12,45,26,7,44,32,35"
54,"22,21,5,16,40,26,27,20,3,25,12,23,32,36,9,11,38,48"
55,"15,49,7,23,10,8,44,18,34,20,14,31,27,43,0,40,17,1"
56,"21,6,36,2,1,33,9,43,14,31,27,41,8,0,32,30,29,13"
57,"49,34,8,37,36,42,1,10,26,21,20,33,25,22,23,27,28,44"
58,"27,14,11,8,46,16,6,7,35,36,20,44,19,39,30,31,3,25"
59,"19,24,3,38,34,27,29,5,48,41,26,32,43,44,39,18,10,8"
60,"21,5,16,31,19,48,25,34,1,7,6,41,8,29,47,28,24,36"
61,"13,34,42,19,8,26,21,40,5,46,6,29,36,18,25,17,14,44"
62,"5,14,16,34,46,41,2,17,45,0,38,27,19,6,47,26,32,13"
63,"11,14,18,46,42,45,48,44,13,31,41,6,15,3,40,49,32,28"
64,"27,30,15,38,31,12,34,10,23,1,47,22,37,6,7,42,16,20"
65,"48,37,27,5,13,14,34,1,46,35,32,31,19,18,22,11,7,17"
66,"30,45,38,47,44,5,19,4,25,49,42,20,6,8,33,12,31,0"
67,"21,30,24,14,27,45,34,36,13,32,41,3,29,7,4,20,31,5"
68,"2,15,44,12,41,26,18,16,31,36,13,19,9,5,0,24,10,49"
69,"12,42,34,9,43,3,47,25,20,24,1,22,14,35,36,13,27,38"
70,"35,22,12,9,1,41,4,15,14,34,25,0,10,27,44,18,7,26"
71,"22,40,25,38,28,6,47,23,21,2,14,48,37,4,5,10,45,1"
72,"31,37,4,23,20,19,16,2,11,30,17,28,43,45,1,9,39,14"
73,"8,13,30,7,14,46,36,0,45,25,6,20,47,5,19,42,40,1"
74,"41,8,32,26,22,30,14,5,47,2,19,42,39,40,13,38,23,35"
75,"0,48,7,4,15,28,36,9,25,47,35,16,8,31,14,24,39,22"
76,"21,41,5,16,9,43,47,12,48,40,11,1,26,2,3,25,38,18"
77,"41,8,48,0,21,26,34,14,16,32,3,30,10,12,37,46,25,7"
78,"34,47,3,6,41,8,39,31,36,0,5,35,16,46,23,27,37,19"
79,"42,38,5,28,49,25,44,30,20,2,40,17,32,14,46,34,6,39"
80,"47,37,33,15,7,40,4,48,12,39,30,34,44,10,9,38,16,23"
81,"6,8,7,10,31,25,33,11,15,26,43,1,23,4,24,12,46,22"
82,"44,21,20,1,40,16,8,49,31,42,28,38,26,29,10,30,43,19"
83,"49,33,36,34,7,31,3,30,17,27,35,6,19,12,48,45,40,39"
84,"28,23,9,21,43,1,14,24,36,48,0,30,39,46,31,33,40,20"
85,"43,20,26,6,7,15,34,16,22,4,11,19,3,18,39,9,41,1"
86,"21,15,48,45,30,13,10,37,16,0,43,31,42,36,22,32,38,27"
87,"27,9,46,3,13,37,42,43,21,7,19,5,35,10,34,1,38,30"
88,"36,47,23,1,48,42,20,19,45,46,39,34,18,29,30,21,16,4"
89,"8,31,11,40,42,5,30,10,4,41,26,37,29,17,16,45,47,19"
90,"9,2,47,21,43,3,12,20,7,32,35,34,27,6,22,26,1,46"
91,"19,31,17,5,40,0,6,26,8,38,24,12,3,45,16,37,47,44"
92,"44,11,15,38,45,5,22,20,29,0,18,49,32,6,12,27,10,30"
93,"12,4,5,48,28,41,17,18,33,23,10,13,22,36,9,42,35,8"
94,"11,37,47,33,48,12,18,26,32,30,44,38,27,41,20,29,15,6"
95,"3,17,30,21,43,38,34,4,9,16,25,20,39,14,12,29,22,27"
96,"1,26,43,27,41,25,17,37,22,5,48,34,21,35,32,3,20,18"
97,"25,10,41,2,13,4,39,49,36,31,23,22,34,44,45,40,0,18"
98,"1,23,48,11,41,31,34,46,5,45,43,25,26,29,12,35,4,21"
99,"11,3,31,47,13,23,17,7,6,22,33,38,27,36,41,49,20,2"
100,"40,31,46,8,12,20,19,39,11,15,22,30,16,2,41,43,1,24"
101,"33,31,21,23,18,36,17,38,49,20,19,6,44,47,16,25,12,4"
102,"45,49,47,5,24,30,41,48,32,37,28,44,8,25,34,26,14,31"
103,"10,30,1,38,43,34,2,24,22,9,32,49,45,14,23,20,0,27"
104,"41,49,4,43,16,3,20,21,40,35,29,1,46,36,24,15,27,18"
105,"30,20,25,42,35,38,31,8,13,39,23,14,46,47,29,16,5,48"
106,"36,13,48,49,17,37,25,1,27,19,45,12,16,38,10,14,23,4"
107,"42,23,24,45,33,7,18,4,29,11,14,22,32,43,5,41,15,40"
108,"41,20,36,5,34,25,39,17,4,0,12,7,28,18,43,26,40,31"
109,"31,14,33,20,37,26,42,13,47,11,19,48,25,32,29,9,1,7"
110,"3,35,20,23,30,47,48,31,15,32,6,26,44,19,17,27,33,5"
111,"37,39,45,28,25,5,0,35,18,42,16,14,22,27,9,48,47,31"
112,"36,49,35,2,38,34,20,46,6,31,33,43,19,25,23,0,1,5"
113,"12,37,4,48,26,11,18,43,35,5,21,36,42,2,28,32,3,6"
114,"31,26,17,45,20,12,34,15,7,6,1,43,41,19,48,5,24,35"
115,"28,45,41,16,23,32,44,29,31,46,26,24,21,0,12,9,22,27"
116,"31,39,17,37,5,22,8,3,21,13,29,38,15,25,41,16,40,9"
117,"36,0,39,8,46,29,34,5,24,7,23,38,42,4,3,19,18,27"
118,"10,9,29,26,48,28,36,34,21,3,20,24,15,8,7,22,39,18"
119,"38,17,31,49,36,32,12,46,30,24,2,34,22,28,14,39,20,4"
120,"49,16,37,45,28,44,43,6,1,5,40,3,15,27,17,46,41,47"
121,"23,17,45,25,33,13,48,30,31,11,32,42,38,8,16,22,39,44"
122,"47,1,3,34,33,10,11,40,28,18,0,44,9,15,14,37,30,17"
123,"2,39,32,6,18,12,0,5,33,24,49,47,44,11,1,13,10,21"
124,"31,14,13,45,3,43,4,1,10,47,26,34,6,9,37,25,23,15"
125,"32,2,27,38,20,36,22,9,41,40,42,35,5,33,14,48,10,3"
126,"5,22,49,23,4,37,47,27,15,43,17,16,42,36,40,2,13,35"
127,"33,15,36,11,18,26,45,6,38,42,1,2,8,25,13,3,46,22"
128,"6,7,22,5,40,32,16,13,49,45,30,19,26,24,33,31,36,10"
129,"48,9,44,35,14,30,31,23,21,27,34,10,7,11,12,2,33,3"
130,"24,18,3,34,8,20,40,11,13,5,43,44,10,39,48,36,14,4"
131,"26,34,3,27,6,5,31,47,41,22,49,20,0,38,29,42,23,32"
132,"18,13,47,25,46,43,21,45,42,30,7,19,29,8,34,4,14,37"
133,"37,12,30,5,18,48,22,13,10,39,49,27,1,31,45,6,43,40"
134,"6,19,8,5,27,17,31,40,1,28,42,49,44,21,3,15,11,26"
135,"29,38,46,26,3,0,48,8,41,42,36,12,49,18,44,47,28,21"
136,"15,20,49,37,6,43,24,11,23,29,46,1,39,13,33,2,16,3"
137,"41,33,34,27,43,30,28,45,17,12,42,36,29,44,48,21,2,4"
138,"22,15,18,37,39,5,28,0,16,12,29,35,24,36,21,33,19,44"
139,"27,44,22,41,46,17,14,39,48,47,15,34,35,21,25,29,2,12"
140,"39,43,26,25,28,4,31,2,36,41,8,47,15,1,46,10,49,23"
141,"46,32,37,19,23,13,9,38,34,28,29,44,27,40,49,48,42,6"
142,"29,2,13,32,20,46,8,36,9,15,4,0,14,16,47,27,39,44"
143,"39,7,47,22,15,18,14,3,40,25,4,16,44,10,11,19,34,1"
144,"9,34,45,5,37,0,27,38,19,6,7,25,18,16,31,28,20,21"
145,"6,17,23,45,26,3,16,7,38,29,25,49,44,13,47,46,41,42"
146,"25,47,5,11,30,33,34,9,3,44,23,31,48,21,10,49,37,22"
147,"39,4,47,8,46,24,38,34,2,35,43,5,25,40,37,11,14,18"
148,"2,42,26,20,24,11,27,17,4,0,47,1,48,19,49,32,40,13"
149,"11,15,34,42,1,28,29,27,2,49,0,16,17,31,45,33,40,47"
150,"36,28,47,35,18,30,20,8,17,48,14,23,0,45,27,7,6,44"
151,"39,35,2,27,5,1,33,7,41,26,46,24,22,38,6,25,9,19"
152,"0,2,21,16,31,44,27,5,33,40,39,1,19,7,49,48,13,28"
153,"15,27,16,39,22,1,3,45,20,17,0,49,40,36,24,42,11,30"
154,"43,38,41,8,42,21,48,12,28,11,24,26,49,29,35,2,6,34"
155,"49,29,28,45,19,30,23,39,14,9,8,17,47,18,6,37,33,32"
156,"41,35,42,2,48,15,32,11,27,45,1,46,40,18,3,26,34,49"
157,"29,7,30,44,17,23,36,39,2,49,9,26,1,12,6,24,0,48"
158,"34,21,41,4,16,28,24,43,46,14,15,10,19,47,29,7,39,1"
159,"3,25,20,26,16,41,23,36,0,18,42,2,8,22,24,29,38,19"
160,"15,36,1,14,21,2,29,20,24,8,43,18,45,38,12,26,6,22"
161,"5,2,21,49,27,31,44,24,26,10,15,14,29,12,11,17,35,22"
162,"12,37,29,33,3,2,21,1,43,39,28,0,30,17,22,40,38,25"
163,"40,34,42,10,9,43,24,2,44,41,39,31,13,12,7,35,27,25"
164,"29,25,22,42,40,13,31,49,19,43,23,11,47,12,20,32,30,4"
165,"8,34,44,20,21,39,31,6,36,45,38,13,49,18,22,3,28,5"
166,"24,4,48,1,23,47,31,38,30,14,39,6,28,40,20,19,7,35"
167,"38,13,47,8,26,34,24,14,27,1,5,42,6,48,21,45,0,7"
168,"23,14,27,39,12,26,13,18,33,22,6,19,48,11,38,34,1,37"
169,"46,13,48,49,10,41,28,11,36,12,42,9,29,34,20,8,27,2"
170,"4,32,20,48,10,19,43,23,3,2,27,7,22,47,46,33,41,11"
171,"5,35,42,46,2,17,25,1,20,11,31,18,48,30,36,19,22,38"
172,"14,3,17,2,38,36,6,11,20,45,37,16,0,27,32,35,39,41"
173,"38,2,33,28,30,17,43,10,20,7,16,32,8,9,31,37,14,39"
174,"18,19,27,14,34,39,44,46,30,0,22,10,40,13,21,35,15,48"
175,"11,0,17,14,22,43,4,16,1,47,19,24,5,7,46,38,28,25"
176,"42,47,1,6,40,2,3,38,27,5,7,14,36,15,34,23,31,9"
177,"5,16,33,6,23,22,15,49,11,41,48,9,1,10,3,31,0,42"
178,"3,8,32,29,48,34,43,41,30,9,33,40,11,31,25,1,6,38"
179,"3,46,43,14,28,0,16,45,11,31,27,20,1,35,29,15,37,2"
180,"12,3,1,22,40,26,37,18,35,41,47,32,19,7,28,48,30,49"
181,"33,16,11,20,24,9,3,27,21,31,22,41,26,42,48,17,44,35"
182,"26,42,9,7,46,21,20,48,18,33,35,2,3,13,34,28,4,31"
183,"11,12,16,25,21,10,35,34,1,48,45,41,9,26,30,14,46,42"
184,"37,25,42,41,2,44,40,23,45,24,32,22,1,36,29,6,48,18"
185,"8,32,20,6,25,7,3,4,30,1,9,21,45,26,5,41,42,29"
186,"4,48,46,29,18,5,10,42,35,16,25,34,43,12,6,26,47,17"
187,"43,45,14,24,30,19,47,11,6,15,9,34,3,46,1,18,29,37"
188,"35,34,4,30,6,39,32,23,37,26,13,2,7,8,29,44,33,28"
189,"30,43,16,14,2,39,49,36,0,6,23,5,21,3,11,15,33,1"
190,"3,6,8,41,32,30,12,22,20,18,9,46,1,47,44,4,28,21"
191,"11,1,8,39,28,32,9,45,30,27,36,19,47,35,26,24,13,42"
192,"7,45,3,48,40,38,5,39,29,37,32,33,14,6,41,24,9,47"
193,"6,30,27,49,10,0,7,28,21,20,14,25,19,44,31,1,23,45"
194,"24,35,28,40,15,10,4,44,5,19,48,18,49,2,29,41,37,17"
195,"49,1,15,11,0,39,12,36,48,19,4,23,29,13,33,10,34,18"
196,"27,13,9,8,37,12,25,43,31,17,10,44,35,36,34,23,1,16"
197,"45,28,26,21,40,25,30,3,49,6,0,10,35,13,4,42,16,2"
198,"26,48,28,9,37,25,21,15,1,47,7,31,32,13,14,45,11,40"
199,"20,21,7,27,46,43,40,28,24,44,33,45,48,29,14,10,15,13"
