simulation,selected_columns
418,"45,7,26,39"
419,"21,12,42,10"
420,"24,11,29,0"
421,"30,17,28,9"
422,"19,33,29,45"
423,"12,30,47,19"
424,"24,38,12,31"
425,"14,45,13,23"
426,"48,0,5,43"
427,"22,10,40,15"
428,"46,38,37,44"
429,"7,39,34,45"
430,"0,1,4,16"
431,"45,12,46,48"
432,"6,29,14,34"
433,"20,17,34,4"
434,"27,45,19,12"
435,"45,37,27,38"
436,"4,1,47,33"
437,"19,21,35,38"
438,"9,48,15,43"
439,"33,8,22,44"
440,"23,12,45,37"
441,"13,42,29,34"
442,"43,26,42,5"
443,"42,9,6,17"
444,"17,49,42,19"
445,"29,47,24,15"
446,"35,38,0,25"
447,"3,36,35,12"
448,"11,4,41,5"
449,"25,2,31,47"
450,"31,9,19,34"
451,"8,17,25,1"
452,"17,23,9,35"
453,"2,7,13,46"
454,"39,3,16,27"
455,"10,26,7,4"
456,"21,45,43,42"
457,"11,8,3,45"
458,"3,44,30,20"
459,"13,0,17,8"
460,"32,8,38,20"
461,"10,40,38,19"
462,"41,21,26,32"
463,"38,5,46,3"
464,"8,36,45,35"
465,"29,7,28,4"
466,"37,25,5,22"
467,"24,23,14,45"
468,"22,1,13,5"
469,"24,31,32,16"
470,"6,27,13,17"
471,"11,43,8,6"
472,"21,2,28,23"
473,"0,41,14,17"
474,"2,5,36,4"
475,"41,38,47,37"
476,"20,24,48,8"
477,"31,10,0,49"
478,"7,26,41,31"
479,"6,15,28,49"
480,"38,5,23,36"
481,"44,2,25,6"
482,"15,14,4,12"
483,"30,46,49,6"
484,"38,23,3,14"
485,"46,36,32,25"
486,"15,23,19,0"
487,"33,30,28,32"
488,"16,30,34,37"
489,"23,15,42,38"
490,"49,19,46,33"
491,"8,35,26,0"
492,"39,34,4,49"
493,"47,31,0,10"
494,"17,19,7,13"
495,"3,26,0,34"
496,"25,11,0,6"
497,"25,43,21,31"
498,"38,10,40,37"
499,"33,23,43,14"
