simulation,selected_columns
306,"28,5,20,18"
307,"12,44,28,11"
308,"36,0,9,17"
309,"30,48,12,21"
310,"19,35,12,49"
311,"42,10,9,12"
312,"40,48,24,11"
313,"3,17,0,9"
314,"48,46,19,31"
315,"41,48,36,37"
316,"41,1,14,37"
317,"22,23,10,24"
318,"5,28,3,18"
319,"13,27,18,3"
320,"3,46,34,39"
321,"4,48,49,1"
322,"20,39,5,13"
323,"2,42,31,6"
324,"8,0,40,38"
325,"1,28,43,42"
326,"0,21,48,44"
327,"47,31,28,36"
328,"9,23,40,29"
329,"40,10,30,31"
330,"20,47,49,6"
331,"5,30,1,19"
332,"13,3,20,11"
333,"23,7,33,8"
334,"12,29,39,9"
335,"41,45,13,21"
336,"44,11,26,28"
337,"13,10,38,21"
338,"42,7,45,33"
339,"30,32,39,44"
340,"10,38,47,7"
341,"48,40,17,25"
342,"2,39,15,27"
343,"23,36,42,11"
344,"7,29,31,37"
345,"17,45,15,0"
346,"13,33,35,2"
347,"30,8,37,28"
348,"32,23,4,48"
349,"16,33,6,15"
350,"49,9,20,17"
351,"33,6,34,1"
352,"42,49,34,8"
353,"49,40,25,6"
354,"2,0,15,47"
355,"4,47,42,25"
356,"29,22,21,19"
357,"19,7,2,34"
358,"12,35,25,7"
359,"46,0,24,10"
360,"14,26,1,28"
361,"37,2,9,44"
362,"49,10,32,18"
363,"26,20,5,43"
364,"25,20,6,41"
365,"28,13,0,3"
366,"2,35,39,45"
367,"12,10,33,22"
368,"23,48,37,15"
369,"29,32,8,6"
370,"14,15,40,39"
371,"28,31,46,7"
372,"32,9,28,1"
373,"41,5,32,17"
374,"12,44,7,35"
375,"20,46,7,2"
376,"36,0,8,42"
377,"22,0,21,7"
378,"3,21,33,15"
379,"3,21,46,40"
380,"33,18,24,39"
381,"14,48,6,21"
382,"2,33,23,34"
383,"47,21,12,22"
384,"48,34,2,32"
385,"10,14,11,20"
386,"5,4,43,18"
387,"48,14,24,19"
388,"28,22,14,27"
389,"32,7,4,14"
390,"43,42,29,10"
391,"8,31,28,38"
392,"26,47,33,35"
393,"47,42,45,24"
394,"21,13,25,37"
395,"4,19,8,3"
396,"35,43,34,18"
397,"4,1,46,33"
398,"37,29,20,17"
399,"18,6,14,27"
400,"39,28,1,14"
401,"19,17,31,10"
402,"10,29,35,3"
403,"27,49,5,36"
404,"14,32,49,48"
405,"1,34,8,16"
406,"48,39,4,19"
407,"20,46,12,4"
408,"16,35,38,3"
409,"43,2,38,45"
410,"8,47,39,29"
411,"23,38,28,13"
412,"43,28,15,26"
413,"30,0,46,26"
414,"21,27,28,34"
415,"40,35,13,3"
416,"9,47,46,23"
417,"0,35,16,24"
418,"28,1,41,21"
419,"48,10,33,42"
420,"20,38,41,4"
421,"20,41,44,12"
422,"20,28,2,29"
423,"28,47,18,7"
424,"28,37,45,5"
425,"6,35,44,13"
426,"0,10,39,48"
427,"14,4,16,28"
428,"3,26,34,40"
429,"11,15,31,19"
430,"0,30,2,36"
431,"14,34,32,10"
432,"29,46,18,34"
433,"20,0,2,3"
434,"26,6,41,47"
435,"47,46,44,29"
436,"9,1,0,48"
437,"9,44,47,21"
438,"49,37,24,21"
439,"0,34,46,35"
440,"43,6,10,4"
441,"11,2,43,3"
442,"34,35,46,6"
443,"43,48,4,18"
444,"42,15,43,11"
445,"30,48,11,28"
446,"38,30,19,42"
447,"3,36,38,37"
448,"44,26,40,29"
449,"37,45,7,15"
450,"43,27,33,18"
451,"1,24,8,41"
452,"27,22,47,20"
453,"0,22,36,10"
454,"10,5,21,35"
455,"39,15,43,1"
456,"12,21,28,36"
457,"27,15,47,2"
458,"37,3,9,42"
459,"33,2,39,12"
460,"29,13,4,40"
461,"4,22,12,47"
462,"14,34,4,11"
463,"6,19,17,18"
464,"47,23,14,28"
465,"22,6,19,32"
466,"36,17,15,27"
467,"39,36,9,15"
468,"14,45,48,22"
469,"41,11,24,3"
470,"8,16,46,9"
471,"43,29,36,14"
472,"19,49,15,14"
473,"5,38,48,22"
474,"0,28,3,45"
475,"39,11,6,26"
476,"6,36,26,22"
477,"33,25,26,36"
478,"11,43,24,49"
479,"49,0,14,12"
480,"21,13,8,47"
481,"36,49,6,28"
482,"45,39,12,29"
483,"48,25,40,13"
484,"4,17,48,12"
485,"12,19,17,25"
486,"27,7,40,3"
487,"2,42,0,8"
488,"27,31,35,20"
489,"9,16,13,44"
490,"24,11,15,18"
491,"3,12,0,33"
492,"15,31,5,21"
493,"30,36,15,47"
494,"9,1,6,10"
495,"43,6,15,7"
496,"38,33,14,7"
497,"16,49,22,20"
498,"30,27,48,12"
499,"49,1,33,13"
