simulation,selected_columns
274,"11,17,13,36"
275,"21,26,42,32"
276,"44,5,32,31"
277,"15,38,44,0"
278,"12,33,39,15"
279,"37,14,43,4"
280,"43,11,48,44"
281,"8,11,35,46"
282,"12,39,1,19"
283,"18,23,45,26"
284,"3,41,11,0"
285,"20,15,12,36"
286,"1,28,35,31"
287,"28,37,12,22"
288,"49,25,47,8"
289,"31,3,4,6"
290,"47,12,38,15"
291,"9,22,49,14"
292,"22,3,31,10"
293,"9,30,39,33"
294,"8,19,2,46"
295,"25,39,37,30"
296,"11,16,14,29"
297,"44,33,22,2"
298,"45,39,5,31"
299,"3,40,23,2"
300,"40,1,32,26"
301,"23,36,38,14"
302,"39,11,1,18"
303,"18,33,25,36"
304,"26,24,19,4"
305,"7,36,4,18"
306,"37,14,15,19"
307,"46,0,32,6"
308,"15,5,1,10"
309,"27,1,41,3"
310,"11,6,13,44"
311,"22,38,20,25"
312,"10,12,9,15"
313,"0,37,5,9"
314,"21,11,41,7"
315,"4,6,31,3"
316,"16,12,17,27"
317,"22,23,25,35"
318,"38,22,29,43"
319,"28,5,39,20"
320,"20,5,44,0"
321,"25,41,20,36"
322,"21,33,39,19"
323,"9,47,15,7"
324,"46,17,5,6"
325,"0,45,7,24"
326,"30,47,16,9"
327,"20,47,11,46"
328,"13,2,21,47"
329,"17,39,48,44"
330,"32,27,16,22"
331,"30,38,36,9"
332,"47,48,40,37"
333,"42,40,9,13"
334,"49,27,37,34"
335,"30,34,44,17"
336,"1,18,19,29"
337,"17,6,36,32"
338,"17,32,23,39"
339,"0,25,32,44"
340,"23,31,32,6"
341,"12,8,1,4"
342,"1,3,7,42"
343,"12,20,43,3"
344,"5,8,43,17"
345,"37,21,22,26"
346,"11,16,29,31"
347,"34,9,41,40"
348,"40,1,16,46"
349,"31,12,27,37"
350,"8,36,44,33"
351,"9,1,39,47"
352,"0,41,3,37"
353,"17,36,12,46"
354,"13,44,20,46"
355,"12,5,4,33"
356,"11,4,25,17"
357,"20,37,12,11"
358,"1,4,22,46"
359,"2,10,37,4"
360,"39,21,23,6"
361,"3,13,18,1"
362,"3,25,13,49"
363,"26,1,4,39"
364,"48,36,32,18"
365,"10,35,21,29"
366,"1,49,24,34"
367,"20,10,11,0"
368,"27,0,46,20"
369,"27,45,3,28"
370,"48,49,16,11"
371,"26,41,6,45"
372,"6,32,8,27"
373,"37,44,34,3"
374,"4,23,35,29"
375,"49,29,44,16"
376,"26,7,41,39"
377,"2,11,26,19"
378,"33,46,25,24"
379,"5,25,37,38"
380,"48,13,49,32"
381,"14,33,23,24"
382,"5,33,15,32"
383,"9,49,45,1"
384,"15,46,43,32"
385,"2,32,16,34"
386,"11,10,26,32"
387,"7,12,29,30"
388,"36,48,4,14"
389,"35,28,22,8"
390,"15,5,4,11"
391,"20,31,21,10"
392,"2,1,5,31"
393,"36,38,1,28"
394,"10,25,42,31"
395,"18,25,12,2"
396,"4,33,19,38"
397,"29,7,21,28"
398,"24,8,38,32"
399,"23,19,34,1"
400,"18,35,30,27"
401,"38,30,9,48"
402,"25,40,35,29"
403,"1,42,41,48"
404,"12,26,48,3"
405,"1,7,45,11"
406,"30,18,36,41"
407,"47,39,22,49"
408,"11,40,8,3"
409,"35,0,48,11"
410,"4,18,43,22"
411,"16,31,13,6"
412,"14,13,42,29"
413,"5,33,35,16"
414,"2,23,10,19"
415,"4,38,32,33"
416,"11,3,14,21"
417,"15,28,49,2"
418,"48,34,18,3"
419,"23,38,3,42"
420,"0,12,43,20"
421,"17,43,49,12"
422,"8,3,37,44"
423,"7,9,45,24"
424,"0,2,23,14"
425,"14,37,48,21"
426,"44,21,37,33"
427,"12,13,43,32"
428,"48,11,4,14"
429,"2,43,40,24"
430,"10,26,23,2"
431,"12,8,5,48"
432,"23,9,10,44"
433,"30,33,13,43"
434,"20,27,24,44"
435,"6,19,16,5"
436,"45,43,28,21"
437,"22,28,13,30"
438,"34,4,43,38"
439,"13,46,32,34"
440,"33,42,29,19"
441,"43,13,46,30"
442,"28,35,46,13"
443,"17,46,49,28"
444,"15,20,33,28"
445,"6,36,48,26"
446,"30,39,20,29"
447,"4,43,44,0"
448,"20,1,24,13"
449,"18,24,14,43"
450,"1,36,0,39"
451,"2,16,23,10"
452,"35,33,10,14"
453,"9,15,44,0"
454,"26,8,7,44"
455,"25,4,49,42"
456,"30,13,16,45"
457,"34,46,18,16"
458,"32,40,39,44"
459,"13,44,23,22"
460,"33,36,49,25"
461,"5,8,1,3"
462,"32,3,25,10"
463,"46,49,25,27"
464,"30,28,18,10"
465,"43,33,17,14"
466,"11,35,21,17"
467,"5,33,46,36"
468,"9,31,29,13"
469,"1,29,38,40"
470,"47,39,2,34"
471,"39,27,19,22"
472,"44,30,37,11"
473,"10,19,28,32"
474,"46,47,27,19"
475,"2,20,9,19"
476,"35,17,29,20"
477,"42,14,13,44"
478,"6,40,36,18"
479,"6,12,44,21"
480,"45,26,27,29"
481,"36,16,3,11"
482,"15,11,0,8"
483,"0,12,48,19"
484,"4,26,23,30"
485,"32,14,21,26"
486,"14,11,35,39"
487,"49,0,7,47"
488,"19,23,15,13"
489,"19,25,12,10"
490,"14,22,39,41"
491,"32,4,19,8"
492,"35,14,44,39"
493,"23,16,12,48"
494,"35,9,27,5"
495,"41,33,31,49"
496,"49,15,44,46"
497,"26,4,36,32"
498,"28,2,20,49"
499,"23,38,39,35"
