simulation,selected_columns
348,"10,13,18,38"
349,"22,6,18,8"
350,"13,44,3,24"
351,"3,34,6,21"
352,"0,8,9,26"
353,"14,2,28,32"
354,"3,9,39,31"
355,"45,19,38,24"
356,"49,10,1,40"
357,"5,16,0,11"
358,"45,3,34,39"
359,"12,3,38,29"
360,"38,8,21,6"
361,"44,6,45,18"
362,"26,13,25,21"
363,"15,37,22,10"
364,"7,46,26,9"
365,"49,21,41,31"
366,"28,1,33,23"
367,"33,1,10,31"
368,"40,23,46,14"
369,"14,16,22,6"
370,"35,45,25,5"
371,"34,1,0,32"
372,"13,47,0,41"
373,"46,13,36,20"
374,"3,35,41,44"
375,"9,26,13,40"
376,"44,0,26,19"
377,"22,15,31,1"
378,"47,42,46,40"
379,"13,49,8,14"
380,"48,35,3,13"
381,"23,27,12,21"
382,"38,25,30,35"
383,"24,13,36,23"
384,"30,37,13,7"
385,"23,0,19,24"
386,"27,35,26,11"
387,"32,35,0,36"
388,"1,16,41,22"
389,"12,20,30,42"
390,"15,41,49,32"
391,"36,25,6,2"
392,"30,23,42,18"
393,"19,7,13,4"
394,"48,29,8,7"
395,"5,48,49,30"
396,"24,42,3,5"
397,"8,6,14,17"
398,"45,48,11,39"
399,"1,31,27,44"
400,"49,9,40,35"
401,"26,31,36,46"
402,"28,49,48,4"
403,"28,24,46,38"
404,"37,17,14,16"
405,"6,45,9,1"
406,"6,46,9,30"
407,"12,29,39,18"
408,"11,17,24,47"
409,"41,47,35,23"
410,"41,33,16,11"
411,"0,11,9,48"
412,"42,25,9,2"
413,"45,6,8,17"
414,"22,44,3,21"
415,"6,19,1,26"
416,"44,7,39,49"
417,"25,35,1,6"
418,"31,35,12,40"
419,"41,20,47,25"
420,"15,19,44,0"
421,"42,34,9,13"
422,"31,36,46,15"
423,"3,17,25,39"
424,"28,24,1,38"
425,"0,28,21,15"
426,"40,39,15,48"
427,"37,18,0,27"
428,"34,16,37,22"
429,"22,19,49,29"
430,"15,10,11,38"
431,"1,47,33,25"
432,"48,33,45,43"
433,"29,17,15,16"
434,"35,2,36,10"
435,"43,41,17,10"
436,"42,39,8,35"
437,"33,7,37,5"
438,"12,42,0,45"
439,"2,38,39,18"
440,"16,36,12,31"
441,"41,20,39,13"
442,"6,20,30,15"
443,"9,26,1,40"
444,"21,30,16,26"
445,"43,34,9,24"
446,"7,31,47,44"
447,"19,7,34,33"
448,"26,45,27,11"
449,"30,19,36,14"
450,"5,19,43,9"
451,"9,5,38,6"
452,"15,48,31,45"
453,"7,16,28,11"
454,"28,45,8,43"
455,"10,21,0,5"
456,"10,39,46,21"
457,"43,1,31,42"
458,"25,14,39,43"
459,"11,18,16,34"
460,"45,16,49,19"
461,"31,42,30,45"
462,"27,2,45,28"
463,"17,28,13,46"
464,"30,17,24,36"
465,"10,14,30,26"
466,"23,49,37,13"
467,"22,45,16,13"
468,"4,38,45,40"
469,"25,24,1,14"
470,"46,36,6,37"
471,"20,31,18,15"
472,"27,47,0,18"
473,"28,41,37,44"
474,"28,29,26,46"
475,"16,47,18,31"
476,"13,24,18,33"
477,"48,44,3,28"
478,"22,15,10,43"
479,"8,41,4,14"
480,"15,22,35,29"
481,"21,43,20,16"
482,"14,36,45,32"
483,"48,19,6,1"
484,"39,49,19,28"
485,"31,21,20,14"
486,"9,4,48,34"
487,"23,37,14,32"
488,"23,26,4,8"
489,"6,11,0,36"
490,"43,4,39,27"
491,"29,13,20,36"
492,"7,45,3,21"
493,"39,46,20,37"
494,"40,33,23,41"
495,"2,19,47,16"
496,"15,27,40,35"
497,"49,20,39,40"
498,"34,38,17,28"
499,"39,33,20,38"
