simulation,selected_columns
78,"81,58,7,31,55,49,78,75,46,25,30,26,33,16,8,60"
79,"20,96,50,25,40,84,14,24,10,13,60,81,46,45,47,57"
80,"22,42,30,16,87,20,70,93,4,58,21,23,0,9,75,8"
81,"38,48,31,21,62,67,49,42,90,60,65,17,39,24,80,45"
82,"50,47,31,4,35,64,21,99,63,54,0,96,7,80,33,91"
83,"97,90,80,48,67,35,54,36,4,71,93,73,65,77,12,51"
84,"98,24,43,35,28,82,60,18,70,92,32,26,3,16,15,53"
85,"8,62,57,90,74,98,99,55,52,64,89,20,49,28,18,27"
86,"35,6,28,94,8,86,96,37,81,14,80,69,77,23,26,17"
87,"72,9,99,29,2,49,0,5,25,88,92,73,51,41,57,77"
88,"86,25,29,93,65,81,78,96,89,99,35,49,39,28,2,27"
89,"97,81,13,27,79,86,34,42,99,12,52,63,75,37,19,72"
90,"52,88,36,59,20,49,11,67,17,75,91,95,62,63,72,0"
91,"18,46,53,64,81,94,19,29,96,42,13,60,55,43,4,22"
92,"70,13,36,96,17,57,11,35,84,12,9,25,42,88,87,71"
93,"33,79,37,8,9,92,78,50,73,36,39,98,14,85,11,26"
94,"22,72,85,4,84,76,30,2,49,79,21,63,74,55,10,96"
95,"85,91,47,46,34,71,94,48,9,87,25,20,10,53,24,75"
96,"17,81,41,29,4,79,77,57,33,3,11,22,89,93,64,16"
97,"63,5,48,83,17,42,76,88,91,92,6,22,46,11,56,84"
98,"56,86,67,28,64,19,50,78,90,30,38,83,7,6,22,18"
99,"46,4,29,98,35,82,53,30,90,85,60,84,72,12,0,24"
100,"68,30,13,88,12,57,58,19,15,89,56,62,23,11,92,60"
101,"48,52,56,9,86,28,54,33,5,75,37,55,93,89,25,36"
102,"62,53,55,51,95,3,96,45,63,25,8,7,5,35,86,16"
103,"67,17,99,10,44,89,71,6,76,79,2,77,19,43,64,31"
104,"7,48,5,93,27,77,80,12,9,90,57,58,11,73,28,25"
105,"3,16,82,70,47,51,7,36,10,24,8,75,37,90,60,58"
106,"34,79,73,66,4,60,43,7,76,68,16,61,94,5,50,97"
107,"92,76,22,12,7,97,24,45,19,77,59,43,87,71,35,37"
108,"41,4,26,77,69,49,21,9,10,70,82,39,19,30,64,36"
109,"80,5,31,38,4,53,59,28,46,90,81,65,41,89,67,29"
110,"40,91,33,14,31,23,5,24,42,66,17,26,57,47,49,85"
111,"53,16,19,58,56,86,75,25,41,71,34,12,60,95,90,36"
112,"34,4,87,92,82,2,58,1,83,84,70,51,44,93,49,95"
113,"70,11,28,41,68,0,60,25,77,38,96,64,73,56,6,75"
114,"6,19,1,38,2,28,7,15,12,88,49,27,43,62,40,66"
115,"62,73,67,64,77,80,55,32,18,58,37,4,42,95,47,71"
116,"3,0,24,56,53,76,35,43,57,40,17,39,97,87,71,74"
117,"33,45,77,18,58,30,23,78,17,96,16,92,32,48,98,35"
118,"44,11,29,38,88,33,93,25,98,90,81,74,1,50,85,69"
119,"38,67,29,82,16,78,30,98,97,92,27,93,46,9,45,14"
120,"64,19,25,84,54,16,89,77,27,50,76,59,56,44,23,22"
121,"75,44,87,79,7,8,53,97,68,9,86,12,32,35,27,88"
122,"97,96,58,49,17,99,27,19,98,12,52,36,34,33,93,51"
123,"40,21,14,5,89,33,4,65,37,11,67,90,86,48,96,22"
124,"83,94,69,12,42,63,78,59,75,81,54,95,33,60,46,19"
125,"5,91,0,17,96,40,63,56,54,27,29,93,99,83,7,52"
126,"89,19,47,98,9,46,28,22,13,48,73,23,14,80,82,44"
127,"8,39,49,5,69,60,55,14,12,18,90,86,81,2,28,42"
128,"63,85,15,62,13,69,0,70,50,18,31,7,10,3,94,47"
129,"83,35,49,4,82,0,73,6,37,68,13,41,80,14,8,56"
130,"32,72,60,97,15,38,49,98,39,48,59,69,2,63,56,91"
131,"28,21,26,47,9,12,75,74,2,84,99,66,57,50,72,51"
132,"33,20,50,24,1,47,17,10,31,74,32,59,66,48,90,51"
133,"95,73,49,6,14,78,4,11,93,41,48,15,54,39,27,47"
134,"45,1,63,10,7,30,43,81,65,98,4,32,13,3,71,52"
135,"64,68,90,7,83,0,3,78,2,32,87,52,57,70,29,88"
136,"32,33,80,78,27,95,87,75,21,67,56,92,36,93,62,17"
137,"32,80,60,72,16,4,91,44,29,1,45,35,17,25,41,70"
138,"17,55,67,85,48,64,57,90,76,80,14,53,70,69,23,44"
139,"96,4,61,66,16,65,88,18,87,97,90,73,32,71,17,25"
140,"97,22,41,59,2,38,32,72,89,0,26,35,5,95,7,21"
141,"60,92,97,11,86,29,98,52,1,19,83,99,23,38,50,49"
142,"30,56,28,50,87,51,71,94,80,54,65,39,41,47,46,66"
143,"75,80,90,56,97,72,66,78,58,19,89,10,23,62,67,88"
144,"24,55,8,53,35,51,99,97,94,21,26,83,71,88,57,60"
145,"76,4,36,34,37,98,53,3,1,81,39,89,65,13,64,26"
146,"43,41,66,79,77,90,10,65,49,4,89,56,67,6,62,28"
147,"74,44,16,30,83,34,64,51,4,6,94,77,52,98,17,20"
148,"35,95,14,97,67,18,78,16,39,81,82,68,92,54,24,25"
149,"97,31,37,66,21,85,40,15,26,52,93,98,74,4,46,12"
150,"50,74,62,54,68,60,88,15,5,42,21,85,43,33,87,58"
151,"66,93,68,37,6,75,77,13,81,16,61,15,60,25,62,5"
152,"72,99,81,64,28,39,82,34,8,49,68,14,41,83,33,4"
153,"28,65,87,80,91,21,57,78,22,41,88,75,82,38,66,99"
154,"18,54,68,69,86,56,13,51,1,15,52,45,25,22,70,61"
155,"68,27,3,91,70,40,18,7,14,79,49,32,96,15,19,39"
156,"28,54,19,36,59,15,60,75,33,56,48,81,34,85,40,52"
157,"1,38,76,21,85,61,52,62,68,13,77,46,98,90,40,50"
158,"89,84,55,42,67,23,68,91,52,16,75,38,12,81,8,46"
159,"81,27,64,38,48,0,28,36,19,54,96,21,94,70,31,65"
160,"38,39,14,11,63,46,78,90,59,61,40,77,70,42,1,75"
161,"24,31,65,67,73,3,70,91,22,38,50,98,40,93,18,58"
162,"10,58,25,70,48,71,2,7,91,89,36,50,93,19,32,46"
163,"42,82,38,29,24,35,45,88,46,78,0,93,32,89,21,85"
164,"16,24,33,11,31,81,77,26,3,87,9,29,82,83,54,72"
165,"28,86,31,64,76,94,9,78,59,57,15,72,51,68,11,87"
166,"40,42,62,18,81,56,66,13,30,57,32,4,61,96,29,21"
167,"51,34,92,45,28,20,84,19,24,32,69,70,16,93,1,62"
168,"32,29,31,20,44,84,49,11,68,40,3,76,87,85,70,13"
169,"21,32,74,62,30,39,71,58,42,9,10,84,69,77,44,78"
170,"26,94,36,69,44,93,19,45,20,31,77,97,52,74,7,75"
171,"86,81,70,93,34,84,29,82,3,45,76,32,68,9,51,60"
172,"69,49,5,81,56,38,53,72,63,82,30,91,67,88,50,21"
173,"18,47,34,85,35,16,70,68,76,14,9,75,54,73,56,52"
174,"13,62,81,74,18,85,25,93,43,38,78,31,68,92,3,20"
175,"64,31,88,66,50,52,90,74,39,81,91,76,3,22,83,33"
176,"41,73,95,33,84,66,92,57,18,56,68,50,78,36,75,60"
177,"95,40,19,72,2,81,15,1,31,82,36,45,44,60,24,54"
178,"77,23,99,58,74,13,10,68,54,48,94,65,6,60,30,93"
179,"51,15,14,68,88,60,24,9,26,37,8,45,38,36,47,20"
180,"25,38,1,75,14,2,45,24,50,39,30,35,17,53,12,22"
181,"36,51,90,2,86,8,13,16,83,28,7,48,23,46,4,56"
182,"36,87,19,97,17,0,61,63,78,15,53,93,41,37,29,40"
183,"27,8,32,82,49,72,6,33,18,61,25,30,74,56,75,63"
184,"88,68,21,72,36,60,34,80,20,50,96,73,67,86,25,71"
185,"64,79,57,17,75,69,83,19,10,28,36,82,15,31,3,49"
186,"92,63,54,15,91,70,31,86,32,47,81,30,3,75,85,53"
187,"84,11,88,34,99,17,65,44,22,79,72,98,56,78,10,7"
188,"79,26,36,25,22,70,15,65,37,41,80,53,64,18,29,40"
189,"92,84,50,70,2,86,89,12,33,71,58,91,53,81,7,27"
190,"7,82,58,19,74,64,76,72,73,38,65,34,59,98,29,26"
191,"87,62,24,95,29,88,46,17,98,94,27,47,2,32,43,51"
192,"46,28,2,65,47,52,26,81,54,31,16,43,7,51,20,88"
193,"11,97,26,45,77,70,89,3,15,28,9,82,12,44,78,62"
194,"75,58,71,93,95,88,14,48,59,10,41,35,78,2,19,87"
195,"96,7,78,4,60,74,65,58,81,17,20,6,73,97,67,72"
196,"33,65,81,9,85,80,34,2,77,38,52,43,7,55,74,20"
197,"30,96,72,91,12,69,19,27,38,26,23,10,25,15,74,17"
198,"11,79,71,22,82,43,17,59,73,12,10,27,7,74,66,64"
199,"57,42,36,55,16,51,97,84,1,85,41,91,86,62,92,33"
