simulation,selected_columns
97,"62,38,53,52,19"
98,"33,9,0,1,5"
99,"80,48,81,34,88"
100,"28,34,88,64,15"
101,"38,65,89,36,4"
102,"0,21,91,99,83"
103,"85,0,28,10,96"
104,"36,58,30,55,59"
105,"85,88,99,82,29"
106,"99,18,66,95,67"
107,"59,7,17,68,39"
108,"37,43,96,75,67"
109,"29,60,70,64,71"
110,"95,44,92,49,16"
111,"89,66,81,62,78"
112,"22,91,96,18,8"
113,"25,45,21,61,1"
114,"9,64,22,73,69"
115,"94,77,84,74,61"
116,"20,95,58,60,14"
117,"7,91,92,40,45"
118,"86,93,46,17,57"
119,"32,51,59,24,77"
120,"58,27,90,20,37"
121,"49,15,93,37,88"
122,"0,40,90,92,74"
123,"87,8,77,81,99"
124,"40,11,19,42,94"
125,"27,84,69,9,18"
126,"45,42,56,17,39"
127,"73,56,84,33,19"
128,"41,88,89,47,83"
129,"17,80,84,81,99"
130,"97,31,2,30,90"
131,"44,91,62,53,35"
132,"51,91,61,12,8"
133,"25,63,46,92,83"
134,"90,61,57,34,44"
135,"46,84,10,11,68"
136,"3,74,8,29,59"
137,"80,3,32,25,27"
138,"12,29,30,54,68"
139,"51,23,1,79,38"
140,"68,71,55,57,25"
141,"94,59,81,48,96"
142,"35,24,64,36,10"
143,"14,79,23,7,55"
144,"7,84,14,30,64"
145,"92,62,8,73,71"
146,"75,89,15,86,97"
147,"13,38,63,50,79"
148,"14,21,59,38,78"
149,"70,33,55,23,69"
150,"3,57,71,60,69"
151,"65,34,67,21,10"
152,"73,77,42,6,14"
153,"73,23,83,3,15"
154,"38,98,12,59,68"
155,"59,56,30,80,97"
156,"41,10,71,27,88"
157,"3,66,29,33,55"
158,"14,68,34,18,51"
159,"62,92,74,82,61"
160,"20,11,43,77,45"
161,"26,50,28,52,69"
162,"18,65,11,87,25"
163,"23,45,86,56,89"
164,"28,24,50,1,11"
165,"60,8,33,31,44"
166,"44,52,3,49,17"
167,"74,96,60,15,55"
168,"87,80,54,39,49"
169,"96,22,17,3,68"
170,"64,81,35,65,89"
171,"44,88,66,39,61"
172,"61,29,3,53,93"
173,"6,16,64,32,40"
174,"1,67,73,14,77"
175,"96,37,46,10,44"
176,"95,49,40,77,74"
177,"11,51,22,47,80"
178,"76,45,86,74,67"
179,"6,22,24,73,26"
180,"97,30,21,89,13"
181,"34,91,1,73,71"
182,"14,40,30,61,82"
183,"52,79,69,28,83"
184,"75,80,31,27,11"
185,"21,69,78,76,22"
186,"16,25,97,17,87"
187,"56,74,78,57,67"
188,"61,17,41,1,2"
189,"79,89,86,75,72"
190,"59,25,35,37,99"
191,"60,0,93,58,92"
192,"49,85,48,79,80"
193,"52,58,84,10,83"
194,"93,64,12,82,11"
195,"23,96,20,28,54"
196,"26,17,44,51,91"
197,"44,57,17,66,3"
198,"80,35,57,44,9"
199,"82,40,39,94,35"
