simulation,selected_columns
99,"55,9,36,12,73,63,16,56,75,28"
100,"19,42,45,53,3,78,8,6,90,15"
101,"98,78,71,33,54,39,17,4,45,15"
102,"7,87,79,77,1,94,90,21,98,60"
103,"99,49,44,73,82,38,89,1,21,23"
104,"46,73,39,15,16,27,10,13,22,53"
105,"97,37,48,64,93,72,20,21,29,62"
106,"41,31,3,6,54,33,94,43,26,81"
107,"32,91,11,15,57,18,5,22,77,44"
108,"53,52,45,12,26,76,1,72,37,50"
109,"92,53,46,27,68,25,17,89,61,5"
110,"30,11,50,34,37,64,68,55,88,41"
111,"49,44,63,19,0,8,71,15,60,67"
112,"80,89,71,97,24,30,41,48,32,69"
113,"92,29,33,27,47,79,3,4,38,1"
114,"23,86,94,47,25,1,84,85,44,51"
115,"89,51,80,88,5,30,67,4,0,81"
116,"19,70,88,49,72,28,99,46,91,76"
117,"92,49,35,88,81,34,60,46,6,65"
118,"31,26,17,87,20,12,88,15,53,6"
119,"37,5,29,16,40,3,22,25,48,26"
120,"33,56,86,65,18,89,81,82,21,8"
121,"64,98,0,6,16,73,33,17,20,47"
122,"60,3,53,89,18,11,36,61,56,30"
123,"9,90,11,6,25,23,12,98,93,28"
124,"76,2,70,42,91,15,38,36,22,33"
125,"47,71,5,98,82,84,22,88,90,39"
126,"24,10,39,76,31,74,43,59,50,42"
127,"77,85,15,13,18,58,75,54,55,96"
128,"62,6,54,58,43,24,59,1,21,39"
129,"83,66,11,8,2,86,48,52,90,38"
130,"76,41,58,99,29,28,56,68,90,15"
131,"58,50,46,98,68,85,81,51,83,56"
132,"84,65,42,53,9,92,75,14,66,2"
133,"92,38,37,16,39,31,82,65,66,42"
134,"61,45,91,80,59,73,54,32,35,9"
135,"2,17,32,94,13,98,47,24,35,33"
136,"94,41,80,90,44,42,32,91,59,47"
137,"16,85,25,1,3,89,36,34,0,73"
138,"30,27,3,54,28,92,42,33,62,48"
139,"73,91,78,1,67,30,71,56,60,2"
140,"83,24,20,59,36,50,82,22,29,73"
141,"57,2,51,83,32,96,35,89,22,10"
142,"65,96,50,12,55,48,2,79,93,53"
143,"94,34,62,52,21,39,31,86,65,45"
144,"13,69,68,6,8,50,24,73,21,35"
145,"78,38,93,34,32,50,20,54,76,10"
146,"46,0,67,68,71,47,90,56,36,2"
147,"57,34,47,66,91,14,93,30,98,35"
148,"83,82,1,6,94,2,3,76,50,5"
149,"94,41,73,66,1,76,5,67,6,11"
150,"66,3,18,0,83,91,54,4,26,99"
151,"95,98,10,32,90,9,51,43,27,28"
152,"99,70,58,19,52,29,89,7,53,64"
153,"23,20,18,86,44,88,27,81,73,84"
154,"81,60,23,61,36,18,30,52,78,79"
155,"39,94,67,14,98,88,66,78,65,28"
156,"98,6,60,59,72,94,96,66,73,25"
157,"79,65,4,49,0,15,59,37,18,47"
158,"25,36,54,85,40,28,44,31,65,77"
159,"26,7,72,50,14,21,91,99,63,64"
160,"31,19,24,75,44,73,45,61,66,71"
161,"76,7,53,39,13,26,89,20,73,41"
162,"23,1,24,10,36,90,77,94,26,38"
163,"90,43,51,47,28,13,91,16,80,84"
164,"34,13,94,2,62,23,83,38,0,5"
165,"76,33,96,47,36,25,92,89,38,26"
166,"17,45,14,6,10,51,94,91,48,13"
167,"24,37,42,45,73,52,19,79,89,53"
168,"79,30,84,38,13,7,57,91,63,64"
169,"62,39,46,44,7,70,56,92,98,87"
170,"27,48,33,32,80,43,59,20,66,1"
171,"78,62,8,16,81,90,84,11,86,22"
172,"86,10,65,62,34,97,80,56,47,79"
173,"8,35,17,29,50,73,86,51,26,43"
174,"56,5,94,73,81,25,86,35,42,12"
175,"73,18,67,64,39,50,6,98,30,10"
176,"79,90,97,94,10,93,96,24,29,63"
177,"28,24,67,62,36,94,2,56,32,87"
178,"19,73,23,25,53,89,94,68,99,51"
179,"42,22,73,45,83,46,11,9,2,62"
180,"14,67,93,90,68,10,20,76,8,62"
181,"66,64,83,61,63,47,31,29,67,17"
182,"20,83,91,28,61,43,35,16,57,47"
183,"35,18,15,65,87,59,24,71,58,90"
184,"57,27,6,70,91,58,43,17,31,29"
185,"0,37,50,68,84,14,2,54,52,61"
186,"25,15,16,87,63,90,68,57,64,73"
187,"63,47,56,17,42,28,88,11,78,85"
188,"54,3,86,62,18,6,28,77,98,5"
189,"30,9,11,20,75,41,90,52,49,73"
190,"88,64,50,78,43,54,5,60,21,20"
191,"49,1,16,58,40,81,66,39,20,46"
192,"93,31,48,92,18,27,10,60,1,95"
193,"54,42,14,22,49,92,71,5,58,59"
194,"14,39,55,46,41,44,66,11,0,9"
195,"56,77,36,6,2,97,35,50,40,46"
196,"49,18,0,34,21,29,88,50,59,84"
197,"62,52,54,12,38,14,68,8,66,4"
198,"33,98,3,94,38,28,65,85,87,80"
199,"59,50,9,29,65,73,43,18,80,57"
