simulation,selected_columns
49,"97,62,42,94,64,74,32,56,84,44,92,82,15,7,99,58,43"
50,"23,41,91,65,78,77,55,96,47,61,67,66,69,44,25,50,34"
51,"42,73,81,18,48,24,80,19,60,6,99,28,77,25,45,90,92"
52,"22,34,63,11,46,65,31,13,27,60,69,21,45,80,97,26,6"
53,"87,86,24,73,76,27,15,21,50,66,23,78,53,71,41,83,80"
54,"66,0,95,4,46,14,71,87,13,1,27,29,51,11,74,76,54"
55,"95,71,38,3,44,75,96,69,81,20,82,27,49,83,93,99,25"
56,"26,15,2,50,38,8,40,43,4,86,63,27,62,85,33,41,3"
57,"52,38,72,13,34,37,83,55,93,66,50,64,99,59,33,22,4"
58,"30,11,25,96,28,45,69,67,93,68,12,89,34,18,80,32,62"
59,"6,83,16,4,45,95,5,61,32,75,3,38,82,48,9,36,68"
60,"22,91,17,24,46,41,20,55,89,13,2,70,28,38,73,12,94"
61,"43,33,67,54,99,61,30,74,10,64,95,49,28,68,66,87,71"
62,"26,71,70,18,39,48,49,78,90,32,5,55,94,8,96,80,7"
63,"34,62,73,98,59,61,5,49,63,93,74,91,11,19,79,66,56"
64,"77,32,27,31,6,39,13,72,84,85,61,42,65,80,26,34,4"
65,"85,27,14,20,79,29,40,42,28,71,98,21,39,68,9,44,90"
66,"65,18,20,39,50,11,73,91,75,94,67,1,44,66,46,26,52"
67,"1,54,33,6,97,63,0,58,74,46,39,64,12,90,7,19,99"
68,"77,5,76,67,85,32,34,78,15,11,26,49,13,51,64,90,56"
69,"37,89,31,90,78,49,32,52,12,4,61,56,40,9,58,97,70"
70,"49,2,75,30,0,74,3,5,47,72,71,38,33,56,57,69,66"
71,"62,9,67,72,46,0,6,87,40,92,19,5,77,43,59,29,14"
72,"12,95,26,23,87,72,51,36,88,84,98,78,25,61,50,35,34"
73,"16,54,84,10,17,90,72,31,30,55,57,48,70,76,91,32,65"
74,"81,28,46,65,42,92,2,38,66,58,72,19,73,16,27,80,35"
75,"59,94,30,86,99,69,87,50,72,35,83,25,60,45,58,92,13"
76,"52,32,45,98,27,55,19,69,61,5,9,79,50,2,92,8,88"
77,"94,1,9,44,19,5,62,34,25,24,31,20,0,3,79,84,28"
78,"69,45,8,30,37,46,23,26,50,33,55,44,16,19,70,76,73"
79,"34,61,8,14,53,48,7,85,30,47,79,95,40,65,51,32,94"
80,"93,89,55,10,11,45,99,35,90,54,73,51,42,74,86,57,63"
81,"4,86,12,90,23,13,18,33,49,15,57,27,10,0,64,25,95"
82,"89,45,30,53,13,34,15,19,88,62,17,10,94,40,86,99,9"
83,"62,76,66,39,24,88,6,56,60,31,51,91,32,65,37,52,27"
84,"88,80,46,50,37,55,29,52,43,42,47,79,2,28,70,0,9"
85,"80,86,68,52,40,72,38,83,54,73,88,44,65,43,7,29,14"
86,"50,81,68,48,89,10,43,82,65,9,94,78,56,96,7,18,52"
87,"21,85,9,78,7,97,58,24,38,15,41,95,64,90,94,42,12"
88,"44,0,30,82,76,20,9,61,57,60,91,23,96,4,37,77,21"
89,"23,9,17,98,72,36,76,65,50,20,74,60,13,29,12,42,6"
90,"39,36,45,85,13,67,21,59,43,99,51,38,5,89,9,34,50"
91,"56,84,14,26,63,85,67,80,99,95,98,27,6,1,70,57,68"
92,"28,88,85,41,12,4,96,98,56,1,73,20,30,24,3,52,62"
93,"80,85,81,7,40,74,82,72,70,84,87,78,30,58,10,8,95"
94,"82,1,62,29,15,54,38,23,12,56,95,48,69,92,98,5,66"
95,"72,62,37,68,64,38,2,41,52,31,13,93,50,12,27,8,78"
96,"67,32,50,55,33,16,86,84,93,13,91,77,17,54,85,36,76"
97,"46,47,71,4,33,51,76,41,8,36,50,61,57,83,38,15,68"
98,"67,53,89,9,99,2,40,17,18,34,24,0,43,8,36,11,96"
99,"63,19,83,29,42,51,86,85,66,61,84,33,93,37,45,56,68"
100,"82,27,72,76,75,39,80,60,43,48,97,17,50,73,71,63,23"
101,"14,6,60,78,30,61,81,19,9,91,56,64,71,63,35,98,84"
102,"71,43,75,7,34,8,19,94,45,66,58,67,65,2,36,73,1"
103,"56,18,47,63,2,14,87,34,30,84,42,40,37,19,64,89,57"
104,"12,32,30,2,28,13,33,15,77,99,4,29,95,8,17,3,65"
105,"77,88,45,90,30,23,6,76,54,68,59,58,64,50,91,20,42"
106,"55,77,47,37,89,54,38,62,11,59,1,74,80,82,91,57,75"
107,"17,35,52,47,61,24,90,43,87,57,32,68,84,54,44,58,4"
108,"39,46,53,63,9,7,38,96,14,73,24,87,5,16,41,72,95"
109,"88,52,16,27,22,98,51,25,99,85,70,77,21,32,41,40,55"
110,"14,89,96,82,6,66,76,93,46,59,57,71,22,64,48,3,45"
111,"27,53,57,89,36,38,79,56,14,25,33,3,99,78,82,19,81"
112,"72,7,11,61,81,71,92,1,0,67,49,42,17,38,65,3,21"
113,"30,28,52,48,41,65,46,26,89,70,84,12,38,97,79,18,96"
114,"42,76,12,56,9,3,87,70,71,14,59,60,80,2,21,15,51"
115,"31,81,19,97,93,58,61,50,25,34,64,80,39,90,18,56,36"
116,"54,82,40,5,21,93,34,31,56,8,53,20,61,19,37,84,38"
117,"27,86,68,94,47,52,40,79,28,80,56,46,7,24,87,32,92"
118,"40,74,16,42,12,98,65,24,37,91,13,1,89,18,77,8,7"
119,"44,68,42,4,30,70,60,10,26,36,29,85,1,89,17,88,58"
120,"72,69,51,46,93,86,26,3,15,32,48,78,91,95,30,62,39"
121,"28,58,16,24,20,26,8,14,61,2,39,86,71,50,52,29,42"
122,"25,90,15,12,51,65,81,27,10,55,78,0,68,93,76,96,77"
123,"65,79,15,94,50,58,11,8,0,28,51,21,61,3,39,77,69"
124,"19,69,78,50,22,15,90,46,82,28,54,21,72,31,99,67,13"
125,"21,7,31,34,18,87,20,51,79,66,2,91,75,9,43,88,63"
126,"47,62,13,22,46,57,33,4,9,25,95,10,60,14,53,93,89"
127,"3,81,10,28,21,92,47,35,25,40,99,37,39,27,4,9,49"
128,"96,18,0,88,78,30,81,75,86,11,73,14,20,47,15,83,93"
129,"48,16,31,6,55,75,56,89,96,5,14,81,0,76,24,53,32"
130,"36,97,32,66,17,39,47,80,79,41,84,50,83,64,14,75,62"
131,"43,73,20,1,19,9,88,0,82,3,39,36,48,25,58,96,97"
132,"76,95,92,51,1,12,23,22,8,77,83,59,88,10,75,90,93"
133,"65,7,8,40,49,18,4,99,83,98,84,70,97,73,13,87,81"
134,"16,86,9,3,54,59,60,17,15,42,52,7,53,73,36,1,49"
135,"42,54,75,6,69,61,73,29,2,13,44,48,31,83,86,58,34"
136,"15,19,47,94,88,97,20,43,26,58,2,16,35,27,59,1,83"
137,"76,99,58,59,50,51,98,48,21,49,30,41,84,3,75,64,38"
138,"2,98,45,11,27,9,51,77,25,21,19,16,46,0,58,5,38"
139,"71,47,49,18,54,39,83,41,43,35,65,77,30,15,73,62,55"
140,"19,98,28,72,5,34,90,13,12,89,27,35,65,68,3,30,6"
141,"11,2,97,35,71,10,72,66,49,12,23,55,28,14,22,69,59"
142,"6,25,87,72,1,75,55,56,3,71,57,43,89,53,32,24,34"
143,"49,99,56,96,71,29,95,47,6,80,14,75,0,54,91,16,79"
144,"14,12,72,75,63,20,93,16,7,82,90,28,52,4,45,54,23"
145,"57,92,81,27,98,79,30,19,64,80,83,61,24,53,50,45,26"
146,"57,80,65,1,98,82,21,94,29,16,69,4,75,38,2,22,89"
147,"98,3,12,5,64,47,19,90,81,50,83,20,40,52,17,14,28"
148,"70,52,6,29,78,0,73,26,85,3,1,40,62,84,20,11,34"
149,"56,70,71,14,96,23,25,68,16,89,67,88,38,6,33,58,77"
150,"70,32,92,69,11,43,24,83,9,29,53,67,7,47,8,75,78"
151,"92,31,78,91,44,35,37,17,98,5,55,39,81,82,79,42,85"
152,"13,87,72,76,77,42,11,21,94,9,45,2,39,84,48,26,65"
153,"59,4,40,53,46,6,19,8,78,41,57,98,55,1,64,14,28"
154,"61,2,80,47,81,44,11,30,96,19,69,56,29,49,4,59,68"
155,"4,54,50,37,29,36,39,77,63,71,87,72,34,70,33,61,11"
156,"79,94,44,19,98,6,27,23,82,1,26,51,21,62,41,46,70"
157,"87,95,83,72,6,27,59,26,67,97,25,24,41,75,2,73,84"
158,"82,80,5,76,9,24,47,14,98,31,39,70,37,71,54,81,88"
159,"69,66,42,10,1,53,74,20,95,62,11,5,54,33,41,98,91"
160,"68,95,29,77,4,0,81,76,16,6,44,75,17,30,41,22,11"
161,"26,60,27,82,28,50,69,5,7,90,57,98,64,40,42,19,14"
162,"57,3,76,22,14,36,26,1,89,74,19,29,87,55,51,82,9"
163,"64,90,6,9,61,92,19,38,58,14,86,45,78,48,33,17,44"
164,"56,48,29,75,47,55,4,28,13,58,27,67,79,81,16,43,9"
165,"18,5,67,62,87,0,60,26,91,2,11,36,53,95,78,40,89"
166,"47,8,65,81,82,67,7,92,98,38,18,77,60,49,73,69,86"
167,"66,30,40,10,39,5,37,36,86,71,58,31,94,13,38,54,82"
168,"28,9,53,14,33,83,74,58,35,23,84,49,21,32,44,92,54"
169,"22,41,55,32,88,31,52,96,14,53,94,81,19,91,66,7,82"
170,"7,23,98,66,93,91,57,94,26,82,96,48,65,60,83,36,88"
171,"68,69,61,94,99,98,34,12,86,56,65,74,53,17,73,57,84"
172,"35,29,44,39,54,41,79,82,96,72,4,42,27,81,77,18,92"
173,"89,54,14,62,46,45,56,78,98,80,76,41,4,61,31,83,3"
174,"2,99,4,70,65,45,51,88,67,19,13,53,66,38,20,8,72"
175,"3,16,0,64,43,27,11,31,58,57,21,9,24,94,2,51,68"
176,"13,50,24,91,11,16,65,67,69,10,97,49,89,34,82,92,68"
177,"38,72,94,19,55,77,61,62,51,46,87,98,66,48,27,58,5"
178,"46,15,90,10,62,4,57,26,52,83,23,59,95,70,18,3,66"
179,"70,97,21,29,58,72,65,16,93,11,74,0,48,84,90,91,42"
180,"18,80,17,27,13,11,63,82,65,72,2,23,98,88,77,96,56"
181,"19,5,56,53,26,30,36,16,47,99,48,33,87,60,73,94,46"
182,"65,8,50,83,37,74,4,92,55,67,91,94,95,20,2,14,79"
183,"34,2,16,38,55,66,33,18,81,31,30,86,59,79,51,11,56"
184,"7,8,57,39,89,21,74,97,86,40,51,22,88,85,46,81,61"
185,"60,55,41,35,21,73,98,43,17,7,12,66,80,89,44,51,96"
186,"0,57,69,86,50,64,52,13,95,78,84,8,17,71,68,56,63"
187,"85,74,87,63,22,15,37,60,65,3,8,35,27,54,26,66,13"
188,"9,61,87,44,69,36,74,97,4,17,96,11,0,99,50,71,38"
189,"39,10,13,67,69,18,24,84,49,43,74,9,38,65,4,71,99"
190,"9,4,31,37,69,48,63,20,77,64,27,28,68,1,46,49,57"
191,"18,27,78,11,50,65,45,88,56,59,84,28,30,90,44,51,77"
192,"15,91,55,66,60,1,11,53,75,92,13,97,64,85,29,59,23"
193,"8,44,14,5,47,31,89,10,15,72,26,19,7,43,71,61,80"
194,"54,13,81,49,97,17,79,72,78,25,32,12,90,39,77,76,68"
195,"97,5,35,26,94,88,10,9,45,40,2,84,42,13,33,75,28"
196,"5,44,23,22,21,42,68,55,29,3,28,31,17,20,78,6,41"
197,"64,22,5,39,73,91,77,83,10,18,6,80,38,50,4,16,11"
198,"42,58,53,3,14,52,17,69,44,7,83,84,36,33,13,39,78"
199,"42,20,95,65,53,47,8,43,41,81,11,33,28,61,63,23,88"
