simulation,selected_columns
145,"19,12,88,50,86,66"
146,"22,73,17,36,85,78"
147,"38,34,78,13,8,19"
148,"37,76,17,74,97,52"
149,"9,22,63,37,11,46"
150,"33,95,87,54,24,50"
151,"29,61,19,88,21,85"
152,"8,70,45,71,73,82"
153,"81,87,25,68,11,63"
154,"84,72,40,73,39,99"
155,"21,50,46,59,34,31"
156,"46,92,70,21,18,35"
157,"71,37,96,32,16,86"
158,"52,71,64,80,46,40"
159,"70,69,87,43,79,38"
160,"35,44,58,91,64,22"
161,"36,98,66,64,73,34"
162,"39,88,58,21,86,6"
163,"96,62,30,83,3,31"
164,"56,57,69,62,45,70"
165,"96,1,32,60,27,89"
166,"59,13,75,4,85,15"
167,"81,67,47,12,48,70"
168,"19,58,96,8,21,88"
169,"35,4,56,92,89,82"
170,"25,49,5,20,63,27"
171,"70,2,24,39,81,16"
172,"51,3,62,54,25,38"
173,"32,94,15,68,80,31"
174,"41,81,82,6,12,78"
175,"49,79,26,3,35,70"
176,"66,14,42,46,63,41"
177,"11,46,26,47,78,94"
178,"76,21,74,87,14,65"
179,"36,56,47,82,94,61"
180,"92,81,62,50,17,44"
181,"2,61,14,83,57,68"
182,"88,82,9,38,17,94"
183,"85,96,56,50,95,92"
184,"10,59,40,82,98,68"
185,"90,54,36,18,57,50"
186,"14,65,68,36,69,13"
187,"19,33,36,44,38,25"
188,"14,52,86,62,56,83"
189,"3,29,65,46,0,62"
190,"27,93,6,50,43,39"
191,"13,95,42,71,51,72"
192,"9,50,79,83,86,14"
193,"62,97,57,80,91,32"
194,"88,83,12,76,22,68"
195,"43,96,83,55,12,59"
196,"31,91,34,70,94,3"
197,"52,16,73,1,83,15"
198,"8,20,59,70,44,83"
199,"62,34,68,53,26,99"
