simulation,selected_columns
90,"34,97,24,4,17,67,66,27,90,33,36,38,54,62,42,98,48,79"
91,"97,15,90,89,95,27,99,35,72,28,42,87,91,45,73,85,16,51"
92,"0,23,60,73,21,42,84,53,59,48,93,63,38,80,94,58,31,4"
93,"78,39,47,38,33,21,65,72,46,93,40,44,42,32,50,16,51,95"
94,"90,81,43,61,53,94,19,11,8,44,38,18,75,34,13,86,60,33"
95,"34,6,25,17,42,68,49,84,82,4,93,10,23,59,35,16,31,62"
96,"34,14,95,39,0,88,79,33,76,94,70,74,72,56,11,21,83,45"
97,"86,48,15,10,20,50,49,88,29,83,45,3,17,38,6,56,11,33"
98,"24,63,12,83,94,16,40,71,43,6,29,15,13,72,79,95,92,49"
99,"49,11,95,31,90,99,89,14,23,6,72,38,78,60,1,85,8,46"
100,"82,88,32,99,84,34,52,95,58,19,46,13,5,60,31,53,26,45"
101,"67,0,29,55,34,80,5,54,28,90,41,92,58,81,71,17,76,6"
102,"32,67,19,65,92,41,6,27,4,36,55,76,1,62,30,99,81,79"
103,"24,30,99,32,28,59,70,29,90,62,14,23,16,35,40,7,56,10"
104,"53,79,19,9,7,61,93,81,16,18,83,74,69,4,31,27,85,59"
105,"44,83,96,40,36,87,5,68,52,89,0,48,81,46,51,86,17,2"
106,"39,49,53,64,56,96,62,79,11,97,54,7,90,14,57,47,18,93"
107,"69,0,6,33,76,98,41,82,44,59,75,60,13,92,85,37,54,21"
108,"76,67,65,18,33,70,96,73,60,5,94,16,90,11,83,9,21,72"
109,"87,63,55,8,44,97,79,33,15,82,36,88,1,65,27,35,80,11"
110,"63,10,67,27,88,16,18,95,59,36,45,3,31,64,55,43,72,81"
111,"1,98,11,63,73,95,68,37,87,44,35,29,42,40,66,47,28,4"
112,"30,71,24,46,35,83,93,52,76,18,2,85,36,72,82,25,96,39"
113,"43,10,78,7,15,75,87,68,30,61,27,12,67,51,64,29,19,38"
114,"98,44,15,45,12,54,13,83,56,80,84,36,81,0,74,55,21,5"
115,"53,8,70,23,82,20,48,22,10,38,86,55,51,37,21,1,0,40"
116,"56,49,31,89,88,50,8,98,11,84,42,78,3,32,39,52,9,70"
117,"64,77,1,85,84,71,98,54,44,33,26,74,16,42,36,39,82,80"
118,"34,73,53,96,52,71,79,69,58,47,10,41,83,51,63,89,23,28"
119,"60,8,41,6,66,86,27,53,23,64,20,2,58,44,25,5,40,89"
120,"31,11,90,20,6,98,14,48,64,81,25,80,66,47,97,67,94,93"
121,"86,92,73,61,3,19,25,11,12,88,67,65,40,58,38,99,83,30"
122,"37,52,48,57,93,63,71,30,91,43,38,8,85,31,67,78,21,75"
123,"39,98,34,28,59,64,49,29,36,11,87,94,53,40,78,51,84,20"
124,"31,51,92,12,47,68,90,25,80,37,21,35,72,99,86,54,56,74"
125,"70,64,72,7,97,65,57,98,99,32,89,81,4,50,28,19,44,96"
126,"27,77,25,83,38,63,29,86,12,36,95,7,84,93,67,55,58,4"
127,"42,38,35,41,15,48,80,23,5,30,49,51,86,91,69,77,66,4"
128,"17,37,85,45,76,6,5,97,63,35,50,31,81,13,75,36,89,93"
129,"0,28,32,8,20,37,21,17,80,76,45,9,15,13,77,4,89,1"
130,"39,63,25,65,42,76,4,2,86,93,24,64,46,5,98,95,6,41"
131,"29,89,73,4,19,13,85,25,44,6,78,70,91,65,98,90,82,94"
132,"59,20,94,84,42,16,86,22,35,21,40,58,37,90,82,39,89,2"
133,"89,2,69,40,84,76,64,83,39,24,77,26,20,95,74,85,27,43"
134,"64,35,32,9,90,69,67,42,99,87,58,23,53,85,66,8,3,78"
135,"74,93,59,28,33,50,12,92,60,41,3,14,26,2,78,97,61,27"
136,"0,50,38,25,1,11,26,59,30,3,40,23,61,80,53,2,39,37"
137,"72,3,26,9,75,59,66,42,90,58,77,34,94,36,49,25,11,53"
138,"14,66,65,57,42,44,5,51,55,85,48,78,59,74,91,79,77,13"
139,"91,19,68,63,82,28,30,59,29,92,42,47,79,2,50,39,36,1"
140,"99,22,97,90,66,42,32,72,85,1,73,51,11,31,35,80,86,30"
141,"67,82,8,46,28,76,94,45,38,71,64,96,15,58,43,5,35,4"
142,"35,76,27,5,42,87,49,28,85,54,74,81,41,17,69,62,30,92"
143,"81,2,46,59,9,61,31,29,3,37,69,75,51,52,92,90,14,53"
144,"75,76,21,17,39,26,25,60,37,62,35,36,3,2,80,6,44,38"
145,"89,28,79,5,78,19,81,69,70,30,32,57,96,47,25,29,73,98"
146,"27,82,61,23,33,63,5,10,54,84,57,1,50,8,40,98,77,9"
147,"67,76,17,58,42,79,8,32,99,93,1,23,45,95,73,81,53,57"
148,"56,70,31,16,62,60,20,37,64,12,96,41,71,13,34,47,94,18"
149,"77,71,25,89,23,2,48,4,8,36,90,74,22,57,95,59,61,18"
150,"79,48,39,9,27,97,18,85,11,78,5,56,1,37,63,15,94,25"
151,"78,37,43,71,54,74,24,61,76,97,33,66,91,46,79,64,34,62"
152,"61,88,4,81,84,17,82,19,70,51,48,27,31,85,58,75,53,30"
153,"63,79,50,15,19,47,40,46,10,80,0,87,78,30,6,2,9,27"
154,"89,95,36,2,62,67,96,34,20,76,58,66,71,25,9,60,12,24"
155,"70,23,37,31,99,57,35,48,11,94,87,5,32,36,50,7,33,21"
156,"32,46,5,61,99,49,36,83,17,56,0,60,18,54,33,8,51,10"
157,"43,35,37,93,59,20,78,67,49,80,15,52,81,58,70,16,31,22"
158,"16,79,20,82,98,36,24,61,5,90,68,62,9,4,3,59,72,74"
159,"89,52,25,74,50,62,8,45,14,71,30,65,98,20,5,4,41,43"
160,"86,10,19,78,49,42,87,7,47,83,96,66,41,6,35,70,77,61"
161,"53,32,45,41,60,82,18,57,79,30,86,58,89,96,63,73,88,29"
162,"12,68,29,87,27,88,3,38,10,24,76,91,92,14,22,54,75,84"
163,"84,22,78,4,19,23,47,94,45,44,3,76,57,83,34,98,92,35"
164,"53,81,78,88,48,11,56,58,29,45,43,91,59,96,93,76,22,14"
165,"8,47,95,11,50,72,46,38,40,75,35,27,13,9,65,52,61,98"
166,"47,49,30,34,89,28,79,11,3,75,80,72,38,73,35,9,8,63"
167,"94,90,10,52,8,83,20,79,23,84,92,66,3,35,50,2,0,78"
168,"45,3,16,13,76,53,36,12,89,6,99,55,97,64,80,21,66,2"
169,"61,97,76,38,57,1,69,56,33,51,55,46,75,65,31,86,52,20"
170,"17,46,8,57,48,37,75,11,26,40,99,7,52,62,16,73,93,86"
171,"56,10,36,93,3,73,54,85,17,70,91,21,55,94,52,38,98,27"
172,"88,55,54,17,69,11,86,90,10,35,94,8,36,50,24,0,85,53"
173,"84,67,77,18,92,20,42,43,97,89,8,23,0,59,5,74,56,27"
174,"29,87,96,32,35,13,95,38,72,47,2,90,83,45,80,89,88,41"
175,"63,14,47,70,0,59,51,86,48,96,67,69,64,33,29,53,90,74"
176,"33,6,66,96,18,72,29,39,69,52,48,25,31,84,45,75,56,98"
177,"27,16,51,73,11,1,46,42,30,62,72,13,9,47,81,85,36,3"
178,"13,50,12,80,45,76,92,3,70,9,89,0,11,86,14,95,37,41"
179,"19,61,70,5,77,92,44,76,97,34,58,73,33,48,16,36,18,53"
180,"26,38,40,90,20,68,67,95,48,19,57,56,30,7,58,39,85,45"
181,"56,37,11,36,81,63,46,8,14,35,61,76,19,66,92,3,82,30"
182,"49,81,85,75,6,80,88,96,20,32,1,26,63,51,65,39,98,92"
183,"12,41,85,11,0,42,19,2,10,36,54,24,47,28,39,96,67,56"
184,"20,71,54,11,50,22,96,0,69,68,64,94,31,39,42,62,81,33"
185,"90,75,6,47,39,87,58,74,91,84,19,72,77,0,5,64,40,93"
186,"6,44,46,40,81,39,0,72,59,93,71,63,4,70,87,65,96,37"
187,"96,31,76,50,32,25,95,58,39,67,34,68,2,71,13,30,65,63"
188,"70,97,80,19,90,43,39,25,27,17,34,28,9,36,55,57,45,72"
189,"98,68,7,97,91,53,42,20,55,44,19,32,79,50,22,9,8,43"
190,"1,77,54,73,34,53,94,46,87,2,55,17,5,15,23,33,58,32"
191,"76,22,80,56,27,11,99,28,31,89,65,73,74,75,85,87,70,95"
192,"6,1,32,25,21,79,93,53,9,95,28,23,92,14,81,18,40,10"
193,"30,37,76,86,73,44,78,62,60,95,26,71,18,49,12,2,6,24"
194,"44,55,66,32,29,95,35,93,30,7,86,38,47,28,75,48,92,81"
195,"80,50,37,64,21,28,69,36,44,93,26,67,59,38,60,25,2,20"
196,"50,95,83,68,76,33,42,24,27,31,94,8,35,70,89,88,69,74"
197,"28,39,64,19,3,68,18,13,50,46,97,45,56,20,6,79,49,86"
198,"98,15,96,9,94,48,34,32,40,11,55,63,14,17,7,74,12,82"
199,"43,62,33,81,84,93,20,5,64,31,21,69,52,91,59,76,80,6"
